RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
"New Orleans, LA_B23002H_059E_2010",01/01/2010 12:00:00 AM,2010,"New Orleans, LA","Estimate; Female: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",19223,B23002H_059E,HD01_VD59,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_025E_2010",01/01/2010 12:00:00 AM,2010,"New Orleans, LA","Estimate; Male: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",6113,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_058E_2010",01/01/2010 12:00:00 AM,2010,"New Orleans, LA","Estimate; Female: - 25 to 54 years: (White alone, not Hispanic or Latino)",23839,B23002H_058E,HD01_VD58,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_004E_2010",01/01/2010 12:00:00 AM,2010,"New Orleans, LA","Estimate; Male: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",286,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"New Orleans, LA_B23002H_065E_2010",01/01/2010 12:00:00 AM,2010,"New Orleans, LA","Estimate; Female: - 55 to 64 years: (White alone, not Hispanic or Latino)",6681,B23002H_065E,HD01_VD65,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_052E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Female: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",6704,B23002H_052E,HD01_VD52,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_010E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Male: - 20 to 24 years: (White alone, not Hispanic or Latino)",13350,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_045E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Female: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",2630,B23002H_045E,HD01_VD45,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_011E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Male: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",7856,B23002H_011E,HD01_VD11,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_051E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Female: - 20 to 24 years: (White alone, not Hispanic or Latino)",10708,B23002H_051E,HD01_VD51,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_018E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Male: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",46051,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_044E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Female: - 16 to 19 years: (White alone, not Hispanic or Latino)",6663,B23002H_044E,HD01_VD44,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Miami, FL_B23001_032E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL",Estimate; Male: - 30 to 34 years: - In labor force: (Al,14518,B23001_032E,HD01_VD32,B23001: Sex by age by employment status
"Raleigh, NC_B23002H_024E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Male: - 55 to 64 years: (White alone, not Hispanic or Latino)",12813,B23002H_024E,HD01_VD24,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_017E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Male: - 25 to 54 years: (White alone, not Hispanic or Latino)",49191,B23002H_017E,HD01_VD17,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_003E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Male: - 16 to 19 years: (White alone, not Hispanic or Latino)",6452,B23002H_003E,HD01_VD03,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_066E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Female: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",8452,B23002H_066E,HD01_VD66,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_Calculation: (B23002H_045E+B23002H_052E+B23002H_059E+B23002H_066E)/(B23002H_044E+B23002H_051E+B23002H_058E+B23002H_065E)_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Workforce participation rate (Female, White alone, not Hispanic or Latino)",72,Calculation: (B23002H_045E+B23002H_052E+B23002H_059E+B23002H_066E)/(B23002H_044E+B23002H_051E+B23002H_058E+B23002H_065E),Calculation: (HD01_VD45+HD01_VD52+HD01_VD59+HD01_VD66)/(HD01_VD44+HD01_VD51+HD01_VD58+HD01_VD65),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E)_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Workforce participation rate (Male, White alone, not Hispanic or Latino)",82,Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_059E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Female: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",40382,B23002H_059E,HD01_VD59,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_025E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Male: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",10732,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_058E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Female: - 25 to 54 years: (White alone, not Hispanic or Latino)",49175,B23002H_058E,HD01_VD58,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_004E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Male: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",2527,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Raleigh, NC_B23002H_065E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC","Estimate; Female: - 55 to 64 years: (White alone, not Hispanic or Latino)",13937,B23002H_065E,HD01_VD65,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_052E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Female: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",9663,B23002H_052E,HD01_VD52,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_010E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Male: - 20 to 24 years: (White alone, not Hispanic or Latino)",10782,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_045E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Female: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",2819,B23002H_045E,HD01_VD45,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_011E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Male: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",9814,B23002H_011E,HD01_VD11,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_051E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Female: - 20 to 24 years: (White alone, not Hispanic or Latino)",11864,B23002H_051E,HD01_VD51,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_018E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Male: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",64754,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_044E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Female: - 16 to 19 years: (White alone, not Hispanic or Latino)",7140,B23002H_044E,HD01_VD44,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_024E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Male: - 55 to 64 years: (White alone, not Hispanic or Latino)",22970,B23002H_024E,HD01_VD24,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Miami, FL_B23001_141E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL",Estimate; Female: - 55 to 59 years: (All),13249,B23001_141E,HD01_VD141,B23001: Sex by age by employment status
"Oklahoma City, OK_B23002H_017E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Male: - 25 to 54 years: (White alone, not Hispanic or Latino)",71750,B23002H_017E,HD01_VD17,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_003E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Male: - 16 to 19 years: (White alone, not Hispanic or Latino)",6261,B23002H_003E,HD01_VD03,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_066E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Female: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",13809,B23002H_066E,HD01_VD66,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_Calculation: (B23002H_045E+B23002H_052E+B23002H_059E+B23002H_066E)/(B23002H_044E+B23002H_051E+B23002H_058E+B23002H_065E)_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Workforce participation rate (Female, White alone, not Hispanic or Latino)",73,Calculation: (B23002H_045E+B23002H_052E+B23002H_059E+B23002H_066E)/(B23002H_044E+B23002H_051E+B23002H_058E+B23002H_065E),Calculation: (HD01_VD45+HD01_VD52+HD01_VD59+HD01_VD66)/(HD01_VD44+HD01_VD51+HD01_VD58+HD01_VD65),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E)_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Workforce participation rate (Male, White alone, not Hispanic or Latino)",83,Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_059E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Female: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",56324,B23002H_059E,HD01_VD59,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_025E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Male: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",15588,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_058E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Female: - 25 to 54 years: (White alone, not Hispanic or Latino)",71834,B23002H_058E,HD01_VD58,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_004E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Male: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",2828,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Oklahoma City, OK_B23002H_065E_2010",01/01/2010 12:00:00 AM,2010,"Oklahoma City, OK","Estimate; Female: - 55 to 64 years: (White alone, not Hispanic or Latino)",22346,B23002H_065E,HD01_VD65,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_052E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Female: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",5441,B23002H_052E,HD01_VD52,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_010E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Male: - 20 to 24 years: (White alone, not Hispanic or Latino)",7389,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_045E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Female: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",1433,B23002H_045E,HD01_VD45,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_011E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Male: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",5826,B23002H_011E,HD01_VD11,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_051E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Female: - 20 to 24 years: (White alone, not Hispanic or Latino)",6817,B23002H_051E,HD01_VD51,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_018E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Male: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",32875,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_044E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Female: - 16 to 19 years: (White alone, not Hispanic or Latino)",2948,B23002H_044E,HD01_VD44,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_024E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Male: - 55 to 64 years: (White alone, not Hispanic or Latino)",12191,B23002H_024E,HD01_VD24,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_017E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Male: - 25 to 54 years: (White alone, not Hispanic or Latino)",38256,B23002H_017E,HD01_VD17,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Miami, FL_B23001_038E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL",Estimate; Male: - 35 to 44 years: (All),31278,B23001_038E,HD01_VD38,B23001: Sex by age by employment status
"Memphis, TN_B23002H_003E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Male: - 16 to 19 years: (White alone, not Hispanic or Latino)",3364,B23002H_003E,HD01_VD03,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_066E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Female: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",10198,B23002H_066E,HD01_VD66,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_Calculation: (B23002H_045E+B23002H_052E+B23002H_059E+B23002H_066E)/(B23002H_044E+B23002H_051E+B23002H_058E+B23002H_065E)_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Workforce participation rate (Female, White alone, not Hispanic or Latino)",75,Calculation: (B23002H_045E+B23002H_052E+B23002H_059E+B23002H_066E)/(B23002H_044E+B23002H_051E+B23002H_058E+B23002H_065E),Calculation: (HD01_VD45+HD01_VD52+HD01_VD59+HD01_VD66)/(HD01_VD44+HD01_VD51+HD01_VD58+HD01_VD65),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E)_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Workforce participation rate (Male, White alone, not Hispanic or Latino)",79,Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_059E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Female: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",29343,B23002H_059E,HD01_VD59,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_025E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Male: - 55 to 64 years: - In labor force: (White alone, not Hispanic or Latino)",8911,B23002H_025E,HD01_VD25,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_058E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Female: - 25 to 54 years: (White alone, not Hispanic or Latino)",37965,B23002H_058E,HD01_VD58,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_004E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Male: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",998,B23002H_004E,HD01_VD04,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Memphis, TN_B23002H_065E_2010",01/01/2010 12:00:00 AM,2010,"Memphis, TN","Estimate; Female: - 55 to 64 years: (White alone, not Hispanic or Latino)",14226,B23002H_065E,HD01_VD65,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Nashville, TN_B23002H_052E_2010",01/01/2010 12:00:00 AM,2010,"Nashville, TN","Estimate; Female: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",11040,B23002H_052E,HD01_VD52,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
"Nashville, TN_B23002H_010E_2010",01/01/2010 12:00:00 AM,2010,"Nashville, TN","Estimate; Male: - 20 to 24 years: (White alone, not Hispanic or Latino)",13156,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
